トップナイフ-天才脳外科医の条件- (2020) ,STAYIN' ALIVE,JUJU,STAYIN' ALIVE,STAYIN' ALIVE,JUJU,2020-02-08,231360,50,7,0,0.623,0.151,0.97,0,0.249,-3.536,0.0777,156.07,4,0.905
シロでもクロでもない世界で、パンダは笑う。 (2020) ,bad guy,Billie Eilish(ビリー・アイリッシュ),bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,85,7,1,0.701,0.328,0.425,0.13,0.1,-10.965,0.375,135.128,4,0.562
東京ラブストーリー Tokyo Love Story (2020) ,灯火,Vaundy,灯火,strobo,Vaundy,2020-05-27,178892,59,4,1,0.627,0.0418,0.67,0.00213,0.0818,-6.619,0.0368,110.004,4,0.537
SUITS/スーツ2 (2020) ,WOLF,B'z,WOLF,NEW LOVE,B'z,2019-05-29,231876,32,2,0,0.557,0.15,0.963,0.0103,0.214,-3.525,0.118,112.016,4,0.52
有村架純の撮休 (2020) ,RIDE ON WEEKEND,竹内アンナ,RIDE ON WEEKEND,MATOUSIC,竹内アンナ,2020-03-18,291833,40,0,1,0.627,0.108,0.812,0,0.365,-5.091,0.0328,118.039,4,0.717
らせんの迷宮～DNA科学捜査～ (2021) ,Stay Gold,BTS,Stay Gold,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,BTS,2020-07-14,243266,72,1,1,0.723,0.0892,0.634,0,0.0787,-5.415,0.0542,129.017,4,0.582
13(サーティーン) (2020) ,愛錠,LiSA,愛錠,LEO-NiNE,LiSA,2020-10-14,245600,43,9,0,0.497,0.197,0.83,0,0.0729,-3.917,0.0275,164.032,4,0.655
るろうに剣心 最終章 The Final (2020) ,Renegades,ONE OK ROCK,Renegades,Renegades,ONE OK ROCK,2021-04-16,244538,60,5,0,0.536,0.000849,0.857,0.000151,0.152,-4.254,0.0614,153.943,4,0.332
水曜日が消えた (2020) ,Alba,須田景凪,Alba,Billow,須田景凪,2021-02-03,215333,32,5,1,0.655,0.243,0.728,0,0.0919,-6.011,0.191,116.982,4,0.699
ULTRAMAN (2019) ,Core Fade,OLDCODEX,Core Fade,Core Fade,OLDCODEX,2020-04-22,217800,29,0,0,0.622,0.00148,0.893,0,0.227,-3.204,0.0644,121.903,4,0.709
ファーストラヴ First Love (2021) ,ファーストラヴ,Uru,ファーストラヴ,ファーストラヴ,Uru,2021-02-08,302253,52,9,1,0.526,0.853,0.437,0,0.12,-5.38,0.0349,74.908,4,0.165
竜の道 二つの顔の復讐者 (2020) ,umbrella,SEKAI NO OWARI,umbrella,umbrella,SEKAI NO OWARI,2020-06-01,276986,46,7,0,0.517,0.0492,0.704,0,0.163,-6.625,0.0414,139.986,4,0.324
思い、思われ、ふり、ふられ (2020) ,Gravity,BUMP OF CHICKEN,Gravity,Gravity,BUMP OF CHICKEN,2020-09-10,308453,53,1,1,0.577,0.0238,0.61,0,0.0773,-7.125,0.0371,79.996,4,0.762
神在月のこども Child of Kamiari Month (2021) ,神無-KANNA-,miwa,神無-KANNA-,神無-KANNA-,miwa,2021-07-07,288786,38,7,1,0.608,0.506,0.712,0,0.167,-4.47,0.0338,144.967,4,0.545
炎炎ノ消防隊 (2019) ,インフェルノ,Mrs. GREEN APPLE,インフェルノ,インフェルノ,Mrs. GREEN APPLE,2019-07-18,212546,70,4,1,0.529,0.00955,0.931,0,0.465,-1.538,0.0581,92.466,4,0.695
炎炎ノ消防隊 弐ノ章 (2020) ,SPARK-AGAIN,Aimer,SPARK-AGAIN,SPARK-AGAIN,Aimer,2020-09-09,244160,59,11,0,0.399,0.000913,0.946,0.00462,0.356,-3.397,0.15,90.068,4,0.502
おカネの切れ目が恋のはじまり (2020) ,turn over?,Mr.Children,turn over?,SOUNDTRACKS,Mr.Children,2020-12-02,205475,48,10,0,0.685,0.303,0.803,4.55e-06,0.198,-7.448,0.0274,129.978,4,0.888
ぐらんぶる Grand Blue (2020) ,絶叫セレナーデ,sumika,絶叫セレナーデ,AMUSIC,sumika,2021-03-03,236293,44,8,0,0.53,0.122,0.888,0,0.285,-4.842,0.0417,153.028,4,0.802
きみの瞳が問いかけている (2020) ,Your eyes tell,BTS,Your eyes tell,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,BTS,2020-07-14,245146,73,9,0,0.449,0.279,0.491,0,0.0654,-6.433,0.029,139.923,4,0.258
罪の声 (2020) ,振り子,Uru,振り子,Break/振り子,Uru,2020-10-28,237453,49,9,1,0.601,0.915,0.275,0,0.112,-8.897,0.0327,141.913,4,0.183
劇場版 夏目友人帳 ～うつせみに結ぶ～ (2018) ,remember,Uru,remember,オリオンブルー (Special Edition),Uru,2020-03-18,350120,31,0,1,0.504,0.468,0.526,9.45e-05,0.179,-6.585,0.0339,75.02,4,0.168
仮面ライダーゼロワン (2019) ,REAL×EYEZ,J×Takanori Nishikawa,REAL×EYEZ,REAL×EYEZ,J×Takanori Nishikawa,2020-01-22,222440,44,5,1,0.457,0.00294,0.978,0,0.309,-2.569,0.1,93.545,4,0.222
東京タラレバ娘2020 (2020) ,TOKYO GIRL,Perfume,TOKYO GIRL - Remastered,Future Pop,Perfume,2018-08-15,267386,34,2,1,0.728,0.222,0.915,0.153,0.0831,-3.13,0.0339,127.97,4,0.659
この恋あたためますか (2020) ,silent,SEKAI NO OWARI,silent,silent,SEKAI NO OWARI,2020-10-21,308921,59,0,1,0.43,0.434,0.62,0,0.209,-5.274,0.0419,176.14,4,0.424
アノニマス～警視庁”指殺人”対策室～ (2021) ,Anonymous (feat.WONK),香取慎吾,Anonymous (feat.WONK),Anonymous (feat.WONK),香取慎吾,2021-02-01,198598,34,11,0,0.607,0.259,0.783,0,0.337,-4.974,0.0639,118.022,4,0.394
姉ちゃんの恋人 (2020) ,Brand new planet,Mr.Children,Brand new planet,SOUNDTRACKS,Mr.Children,2020-12-02,263106,51,2,1,0.541,0.417,0.513,2.83e-06,0.111,-9.33,0.0324,121.001,4,0.481
十二単衣を着た悪魔 (2020) ,History,OKAMOTO'S,History,History,OKAMOTO'S,2020-08-14,230080,24,4,0,0.606,0.0406,0.881,0,0.0618,-4.353,0.0924,130.86,4,0.367
名も無き世界のエンドロール (2021) ,ゆるる,須田景凪,ゆるる,Billow,須田景凪,2021-02-03,247533,31,2,1,0.48,0.236,0.621,0,0.136,-3.972,0.0471,75.058,4,0.35
ブライトバーン/恐怖の拡散者 Brightburn (2019) ,bad guy,Billie Eilish(ビリー・アイリッシュ),bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,85,7,1,0.701,0.328,0.425,0.13,0.1,-10.965,0.375,135.128,4,0.562
犬鳴村 (2020) ,HIKARI,Ms.OOJA,HIKARI,HIKARI,Ms.OOJA,2020-02-05,264546,28,8,0,0.502,0.662,0.446,0,0.162,-6.187,0.0302,124.047,3,0.187
ブレイブ -群青戦記- (2021) ,HOURGLASS,UVERworld,HOURGLASS,HOURGLASS,UVERworld,2021-03-10,242493,43,11,1,0.366,0.00223,0.732,0,0.252,-5.262,0.0527,154.304,4,0.45
地獄の花園 (2021) ,Another Great Day!!,LiSA(作詞・歌)、松本孝弘(作曲・編曲),Another Great Day!!,LADYBUG,LiSA,2021-05-19,298888,44,1,1,0.474,0.0185,0.971,1.46e-06,0.307,-2.285,0.0925,102.941,4,0.463
江戸モアゼル～令和で恋、いたしんす。～ (2021) ,Say Your Name,円神,Say Your Name,Say Your Name,円神,2021-02-01,216666,29,6,1,0.644,0.00774,0.706,0,0.128,-5.889,0.0309,109.996,4,0.377
劇場版 シグナル 長期未解決事件捜査班 (2021) ,Film out,BTS、back number(楽曲提供・プロデュース),Film out,Film out,BTS,2021-04-01,214620,79,10,1,0.499,0.296,0.709,0,0.331,-6.404,0.134,164.032,4,0.314
おかえりモネ (2021) ,なないろ,BUMP OF CHICKEN,なないろ,なないろ,BUMP OF CHICKEN,2021-05-18,259877,61,9,1,0.593,0.0178,0.862,0,0.101,-4.347,0.0299,124.978,4,0.84
漁港の肉子ちゃん (2021) ,イメージの詩,稲垣来泉、吉田拓郎(作詞・作曲)、武部聡志(編曲)、GReeeeN(サウンドプロデュース),イメージの詩,イメージの詩,稲垣来泉,2021-05-26,388226,21,5,1,0.47,0.429,0.619,0.000635,0.113,-5.726,0.0483,172.229,3,0.446
映画 すみっコぐらし 青い月夜のまほうのコ (2021) ,Small world,BUMP OF CHICKEN,Small world,Small world,BUMP OF CHICKEN,2021-11-01,322223,59,4,1,0.448,0.0449,0.719,1.5e-06,0.202,-5.521,0.0262,175.991,4,0.399
泣くな研修医 (2021) ,konomama,DOBERMAN INFINITY,konomama,konomama,DOBERMAN INFINITY,2021-05-05,223224,50,6,1,0.667,0.146,0.614,0,0.307,-4.52,0.0415,101.981,4,0.631
夏への扉 ―キミのいる未来へ― (2021) ,サプライズ,LiSA,サプライズ,LADYBUG,LiSA,2021-05-19,320903,44,7,1,0.421,0.0739,0.762,3.31e-06,0.313,-2.897,0.0329,154.08,4,0.415
犬部！ (2021) ,ライフスコール,Novelbright,ライフスコール,ライフスコール,Novelbright,2021-07-23,294466,50,6,1,0.283,0.252,0.94,0,0.0458,-2.417,0.0793,84.571,4,0.502
リカ～リバース～ (2021) ,99,FAKY,99,99,FAKY,2021-03-17,210345,35,11,0,0.679,0.0227,0.869,0,0.0917,-4.142,0.0402,159.983,4,0.508
リカ 自称28歳の純愛モンスター (2021) ,99,FAKY,99,99,FAKY,2021-03-17,210345,35,11,0,0.679,0.0227,0.869,0,0.0917,-4.142,0.0402,159.983,4,0.508
IP～サイバー捜査班 (2021) ,family,SEKAI NO OWARI,family,scent of memory,SEKAI NO OWARI,2021-07-21,323240,45,2,1,0.663,0.853,0.153,1.63e-06,0.0956,-10.945,0.0356,149.793,4,0.239
推しの王子様 (2021) ,Love Song,Uru,Love Song,Love Song,Uru,2021-08-05,286413,61,9,1,0.575,0.569,0.583,0,0.0894,-4.72,0.0309,137.766,4,0.39
ボクの殺意が恋をした (2021) ,花占い,Vaundy,花占い,花占い,Vaundy,2021-07-05,207555,72,7,0,0.662,0.0141,0.789,0,0.317,-7.634,0.0305,135.01,4,0.881
プロミス・シンデレラ (2021) ,HADASHi NO STEP,LiSA,HADASHi NO STEP,HADASHi NO STEP,LiSA,2021-07-26,222126,58,4,0,0.638,0.112,0.922,0,0.32,-2.903,0.0594,131.997,4,0.647
総理の夫 (2021) ,アイヲトウ,miwa,アイヲトウ,アイヲトウ,miwa,2021-09-17,227280,38,4,1,0.443,0.0023,0.903,0.000264,0.128,-3.246,0.0617,154.045,4,0.565
僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング (2019) ,ハイヤーグラウンド,sumika,ハイヤーグラウンド,Negai / Higher Ground,sumika,2019-12-11,224280,37,7,1,0.533,0.026,0.895,0,0.105,-5.201,0.0772,111.007,4,0.412
僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション (2021) ,エンパシー,ASIAN KUNG-FU GENERATION,エンパシー,エンパシー,ASIAN KUNG-FU GENERATION,2021-08-04,284466,55,1,1,0.449,0.00305,0.742,4.7e-06,0.172,-7.37,0.0307,178.976,4,0.521
アバランチ Avalanche (2021) ,AVALANCHE,UVERworld,AVALANCHE,AVALANCHE,UVERworld,2021-11-15,253933,41,11,1,0.317,0.00958,0.815,2.49e-06,0.125,-4.975,0.096,159.974,4,0.52
仮面ライダーリバイス (2021) ,liveDevil,Da-iCE feat. 木村昴,liveDevil - TV size 『仮面ライダーリバイス』主題歌,liveDevil (TV size 『仮面ライダーリバイス』主題歌),Da-iCE,2021-09-05,80406,53,5,0,0.513,0.13,0.97,0,0.336,-2.957,0.225,163.958,4,0.773
SUPER RICH (2021) ,ベテルギウス,優里,ベテルギウス,ベテルギウス,優里,2021-11-04,230393,70,5,1,0.432,0.199,0.68,0,0.481,-4.839,0.0431,180.002,4,0.685
真犯人フラグ (2021) ,seeker,Novelbright,seeker,seeker,Novelbright,2021-10-25,230080,58,2,1,0.252,0.0892,0.954,9.62e-05,0.137,-1.784,0.148,185.235,4,0.339
青の帰り道 (2018) ,たられば,amazarashi,たられば,地方都市のメメント・モリ,amazarashi,2017-12-13,363440,31,0,1,0.568,0.0091,0.867,0.000109,0.194,-1.738,0.0288,80.002,4,0.561
