インサイド・マン Inside Man (2006) ,Chaiyya Chaiyya,Chaiyya Chaiyya,Dil Se (Original Motion Picture Soundtrack),A.R. Rahman,1998-07-08,416613,55,2,1,0.786,0.186,0.579,0,0.118,-14.913,0.142,90.012,4,0.481,Yokohama Walker,0.9928276425527842
ラフ Rough (2006) ,ガラナ,ガラナ,POPMAN’S WORLD ~All Time Best 2003-2013~,Sukima Switch,2013-08-21,268266,36,1,1,0.556,0.0565,0.945,0,0.337,-3.359,0.0413,141.964,4,0.847,サイレントマジョリティー,0.9944164350773399,ミュージック・アワー,0.9942386820315327,ノーダウト,0.9988873065174796,弱虫モンブラン,0.9982194510428617,ヒプノシスマイク -Division Battle Anthem-,0.9979442502560147
山田太郎ものがたり (2007) ,Happiness,Happiness,Happiness,ARASHI,2007-09-05,258250,53,1,1,0.591,0.00649,0.915,0,0.0825,-3.018,0.0431,115.012,4,0.712,夕暮れに映して,0.9963463534803754,DEATH RESPECT,0.9970198690230679
オトコの子育て (2007) ,Beautiful Life,Beautiful Life,The Bridge,Ace of Base,1995-11-07,221186,65,0,0,0.749,0.202,0.988,0.00631,0.17,-5.266,0.0387,135.015,4,0.749,私以外私じゃないの,0.9961902094527837,遠心,0.9947983272207732,ベイサイド・スモーキングブルース,0.9875802061543683
温泉へ行こう3 Let's go ONSEN 3 (2002) ,ヤサシイウタ,ヤサシイウタ,絶望的協奏曲,東方事変,2017-12-29,208378,2,2,1,0.488,0.0518,0.847,0,0.206,-3.865,0.0632,182.057,4,0.733,モザイクロール(カバー),0.9977113530329935
毎度おさわがせします (1985) ,Romanticが止まらない,Romanticが止まらない,Oneway Generation,Kishidan,2021-04-28,193573,25,6,0,0.628,0.0608,0.9,0,0.0668,-3.434,0.0681,145.889,4,0.928,ブリキノダンス,0.996990098680462
フレディVSジェイソン Freddy vs. Jason (2003) ,When Darkness Falls,When Darkness Falls,The End of Heartache (Special Edition),Killswitch Engage,2004-05-03,232546,44,8,1,0.437,0.000421,0.952,0.00335,0.248,-3.433,0.0769,89.996,4,0.332,Pretender,0.9955175750428871,アゲイン,0.9968663164722313,オレンジ,0.9948695315271601,ハイスクール [ANIME SIDE] -Alternative-,0.9983437346805841,FLY HIGH!!,0.9941394581186278
冗談じゃない！ Jodan ja nai! (2007) ,"Hug,Hug","Hug,Hug",Happydom,Satori Shiraishi,2007-09-25,287217,0,7,1,0.662,0.442,0.739,2.25e-06,0.116,-8.529,0.0355,140.026,4,0.86,ツギハギスタッカート,0.992231879037818
働きマン (2006) ,働く男,働く男,ケダモノの嵐 -UC30 若返る勤労 Remastered-,UNICORN,1990,230466,36,0,1,0.544,0.451,0.912,2.21e-05,0.348,-4.878,0.0504,166.036,4,0.618,DAYBREAK FRONTLINE,0.9936995525507266
シュリ Shuri (1999) ,When I Dream,When I Dream,When I Dream,San Cisco,2018-09-07,190472,46,6,0,0.666,0.0598,0.827,0,0.27,-6.618,0.0301,122.979,4,0.899,フラジール,0.9967456135164444,命ばっかり,0.99348589993394
シュリ Shuri (1999) ,When I Dream,When I Dream,When I Dream,San Cisco,2018-09-07,190472,46,6,0,0.666,0.0598,0.827,0,0.27,-6.618,0.0301,122.979,4,0.899,フラジール,0.9967456135164444,命ばっかり,0.99348589993394
クロコダイル・ダンディーin L.A. Crocodile Dundee in Los Angeles (2001) ,Down Under,Down Under,The Best Of Men At Work: Contraband,Men At Work,1996-02-01,220866,72,11,0,0.746,0.0485,0.79,0.0261,0.0534,-4.7,0.0257,107.231,4,0.891,Kagerou Days,0.9910970108532559
戦国自衛隊1549 (2005) ,涙の数だけ,涙の数だけ,THE BEST,Ruriko Kuboh,2007-12-19,279466,8,1,1,0.629,0.149,0.887,1.22e-06,0.138,-4.528,0.0349,135.484,4,0.845,Kuusou Forest,0.9952972581654541
ビルと動物園 (2008) ,あたらしい朝,あたらしい朝,あたらしい朝,Ryukku to Soine Gohan,2020-10-02,201958,25,6,0,0.57,0.0349,0.912,0,0.315,-4.395,0.0287,98.0,4,0.815,あの頃のラブソングは捨てて,0.9951383088694226,Children Record,0.9993508036098253,パンダヒーロー(カバー) feat.赤飯,0.9897297371520845
ナニワ金融道6 (2005) ,借金大王,借金大王,ベストやねん,Ulfuls,2007-02-21,223106,30,1,0,0.483,0.00919,0.98,4.38e-06,0.232,-3.515,0.063,156.76,4,0.814,憧憬と屍の道 [TV Size],0.9901188681375498,妄想スケッチ(カバー) feat.ゆとたみん(ゆう十×ぐるたみん),0.9975048055514624,立ち入り禁止,0.9962539079015164
ブラザーズ＆シスターズ Brothers & Sisters (2006) ,Throw Me a Rope,Throw Me a Rope,Throw Me a Rope,Whale and the Wolf,2021-08-05,178106,37,11,0,0.68,0.0643,0.868,2.89e-06,0.0863,-5.657,0.0384,98.487,4,0.721,不可幸力,0.997834217261264,NEW ERA,0.9975459346912262,マトリョシカ,0.9939042126647127,ヒバナ -Reloaded-,0.9966619911034315
女刑事みずき～京都洛西署物語 (2005) ,ココロノコンパス,ココロノコンパス,LIFE IN DOWNTOWN,Noriyuki Makihara,2006-02-22,377733,6,0,1,0.641,0.0041,0.874,2.1e-05,0.0948,-4.027,0.0342,99.996,4,0.765,ハッピーシンセサイザ,0.9976346414480958
1303号室 Apartment 1303 (2007) ,clover,clover,TheKAMAUU-CASSETTE: MíXD GRēēNS,KAMAUU,2019-07-30,237889,42,3,0,0.663,0.258,0.664,0,0.612,-5.647,0.0483,94.066,4,0.587,イカサマライフゲイム,0.9785274967073379
美女か野獣 Beauty or Beast (2003) ,銀河と迷路,銀河と迷路,HIGH NUMBERS,Tokyo Ska Paradise Orchestra,2003-03-05,253266,36,6,1,0.558,0.0575,0.894,0,0.154,-5.074,0.066,157.051,4,0.773,リモコン feat.いかさん(カバー),0.9982610819411373,シュガーソングとビターステップ,0.9983651080097851
恋におちたら～僕の成功の秘密～ (2005) ,恋におちたら,恋におちたら,LOVE SONG BEST,Crystal Kay,2003,270186,55,8,1,0.559,0.0265,0.89,0,0.0607,-4.788,0.0431,101.982,4,0.561,ピースサイン (僕のヒーローアカデミア),0.9966513402403671
リアル鬼ごっこ (2008) ,リアル鬼ごっこ,リアル鬼ごっこ,SUNRISE JOURNEY,GLIM SPANKY,2015-07-22,293320,23,10,0,0.364,0.0127,0.903,0.159,0.201,-1.756,0.0437,154.996,4,0.592,ガムシャラ,0.9942581937621219
フルスイング (2008) ,あの花のように,あの花のように,スピード☆スター,Aya Hirano,2009-11-18,235453,5,7,1,0.577,0.0266,0.818,0,0.289,-7.857,0.0329,153.897,4,0.837,夜に駆ける,0.9982441258047795,恋,0.9966045321358183,天上天下,0.9966655459661289
ナースマン (2002) ,花唄,花唄,歌うたいが歌うたいに来て 歌うたえと言うが 歌うたいが歌うたうだけうたい切れば 歌うたうけれども 歌うたいだけ 歌うたい切れないから 歌うたわぬ!?,GReeeeN,2012-01-01,233640,47,0,1,0.395,0.0166,0.98,0,0.0751,-2.643,0.0811,194.936,4,0.506,JUSTadICE,0.9963887978191396
交渉人～THE NEGOTIATIOR～ (2008) ,黄金魂,黄金魂,湘南乃風 〜JOKER〜,Shonan No Kaze,2009-04-08,331760,37,10,0,0.563,0.0232,0.961,0,0.247,-2.981,0.115,141.989,4,0.581,火炎,0.9975790174786732,ロキ,0.9976836231632091,失敗作少女,0.9947104518239007
7人の女弁護士 (2006) ,ハリケーン・リリ、ボストン・マリ,ハリケーン・リリ、ボストン・マリ,ハリケーン・リリ、ボストン・マリ,AAA,2006-05-31,299013,35,0,1,0.469,0.00241,0.891,0.000175,0.111,-3.433,0.0363,155.058,4,0.603,命に嫌われている。,0.9986981828925338
湯けむりウォーズ (2005) ,茜,茜,「会長はメイド様!」U×ミシ Virtual Live Album -ナツコイ☆物語-,U×ミシ,2010-09-23,276160,36,11,0,0.503,0.000803,0.938,0.000758,0.181,-3.222,0.0504,88.075,4,0.671,六兆年と一夜物語,0.9933054603160819,デリヘル呼んだら君が来た,0.9929056688419834
ブラブラバンバン (2008) ,Mellow Parade,Mellow Parade(映画『ブラブラバンバン』),Music with me~音楽が鳴ってる映画より,Melogy production,2013-11-27,41786,0,3,1,0.28,0.342,0.642,0.819,0.266,-9.288,0.0333,194.022,4,0.702,グランドエスケープ (Movie edit) feat.三浦透子 映画『天気の子』主題歌(バック演奏編),0.9865315989622288
ブラザー☆ビート Brother Beat (2005) ,Broken Hearts,Broken Hearts,Broken Hearts,WPK,2021-06-04,154000,37,0,1,0.751,0.371,0.619,0.000592,0.316,-7.138,0.0296,120.067,4,0.34,愛にできることはまだあるかい,0.9893149675726447
ひとりぼっちの君に (1998) ,太陽のグラヴィティー,太陽のグラヴィティー,CRAVING,Fayray,2013-09-11,245120,17,6,0,0.622,0.0416,0.972,0.00113,0.325,-1.83,0.0336,128.047,4,0.775,新宝島,0.9951547416301028,サウダージ,0.9965610418590245,あの娘シークレット,0.9972770916112665,乙女解剖,0.9985109136496172,劣等上等 feat. 鏡音リン・レン,0.9931390625625582,右肩の蝶,0.9898421605316166,Touch You - 田村ver.,0.9996364303545262
ブラザーズ＆シスターズ Brothers & Sisters (2006) ,Throw Me a Rope,Throw Me a Rope,Throw Me a Rope,Whale and the Wolf,2021-08-05,178106,37,11,0,0.68,0.0643,0.868,2.89e-06,0.0863,-5.657,0.0384,98.487,4,0.721,不可幸力,0.997834217261264,NEW ERA,0.9975459346912262,マトリョシカ,0.9939042126647127,ヒバナ -Reloaded-,0.9966619911034315
マイ★ボス マイ★ヒーロー (2006) ,宙船,宙船,LOUD EATS J-POP,Ghost Company,2014-02-18,213240,23,1,1,0.481,0.00269,0.96,0.00774,0.326,-3.706,0.0651,150.137,4,0.583,さよならエレジー,0.9994806695771383,アボカド,0.9982144279938853,アンドロイドガール,0.9988158117327358
シバトラ～童顔刑事・柴田竹虎～ (2008) ,あたらしい日々,あたらしい日々,あたらしい日々/黄金の月,Every Little Thing,2008-08-27,255413,26,10,1,0.519,0.0311,0.989,0,0.34,-1.358,0.0601,150.012,4,0.795,愛言葉III,0.9984400105489414
新・お水の花道 (2001) ,その先にあるもの,その先にあるもの,CRヴァン・ヘルシングⅡ オリジナルサウンドトラック,FUJISHOJI ORIGINAL,2017-06-18,225494,0,4,0,0.421,0.00467,0.95,0,0.348,-4.403,0.0571,91.016,4,0.424,廻廻奇譚,0.9921335363081741,リバーシブル・キャンペーン,0.9944954717674614
下妻物語 Kamikaze Girls (2004) ,タイムマシンにおねがい,タイムマシンにおねがい,今日までそして明日から,Akiko Wada,2006-10-25,265600,2,5,1,0.713,0.0746,0.971,7.69e-05,0.11,-4.248,0.0354,134.997,4,0.961,おじゃま虫,0.9979383743829817
家族善哉 (2006) ,Step by Step,Step by Step,Step By Step,New Kids On The Block,1990-06-04,267293,63,0,1,0.787,0.0274,0.63,6.69e-06,0.161,-12.295,0.0609,125.347,4,0.882,「ぴえん」のうた,0.9881569627653287,妄想税,0.9952228576597053
おせん (2008) ,踊れ,踊れ,獄,Butaotome,2019-08-12,167026,1,6,0,0.593,0.0226,0.962,1.32e-05,0.0755,-2.888,0.123,154.122,4,0.853,ラストダンス,0.9971056600242437,花瓶に触れた,0.9907289651931006,シリョクケンサ (feat.GUMI),0.9974563038411158,アウトサイダー,0.9980440558836785
タクミくんシリーズ そして春風にささやいて (2007) ,さかさまワールド,さかさまワールド,おやすみモンスター,GOING UNDER GROUND,2007-11-07,331787,13,2,1,0.392,0.000966,0.847,0,0.332,-3.376,0.0435,144.939,4,0.315,ノイズ,0.9928725481985071
コラソン de メロン (2008) ,恋模様,恋模様,「心略」〜Fascinate your heart〜,帝国プリンスキングダム〜ぷりだむ〜,2021-08-04,223426,17,5,0,0.437,0.00457,0.981,5.45e-05,0.317,-0.699,0.0899,100.098,4,0.315,ハッピーウェディング前ソング,0.9901245392090107,輪廻転生,0.9895770942106827,カナリヤ [ANIME SIDE],0.9871383799812851
フレディVSジェイソン Freddy vs. Jason (2003) ,When Darkness Falls,When Darkness Falls,The End of Heartache (Special Edition),Killswitch Engage,2004-05-03,232546,44,8,1,0.437,0.000421,0.952,0.00335,0.248,-3.433,0.0769,89.996,4,0.332,Pretender,0.9955175750428871,アゲイン,0.9968663164722313,オレンジ,0.9948695315271601,ハイスクール [ANIME SIDE] -Alternative-,0.9983437346805841,FLY HIGH!!,0.9941394581186278
ひとりぼっちの君に (1998) ,太陽のグラヴィティー,太陽のグラヴィティー,CRAVING,Fayray,2013-09-11,245120,17,6,0,0.622,0.0416,0.972,0.00113,0.325,-1.83,0.0336,128.047,4,0.775,新宝島,0.9951547416301028,サウダージ,0.9965610418590245,あの娘シークレット,0.9972770916112665,乙女解剖,0.9985109136496172,劣等上等 feat. 鏡音リン・レン,0.9931390625625582,右肩の蝶,0.9898421605316166,Touch You - 田村ver.,0.9996364303545262
犬夜叉 紅蓮の蓬莱島(ぐれんのほうらいじま) (2004) ,楽園,楽園,楽園,Fujifabric,2021-01-29,225333,57,2,1,0.561,0.00469,0.822,2.71e-06,0.092,-5.078,0.0848,97.954,4,0.431,なんとかなる,0.9925551607121157,ダンスロボットダンス,0.995846795399085
東京ラブストーリー Tokyo Love Story (1991) ,ラブ・ストーリーは突然に,ラブ・ストーリーは突然に,Anohi Anotoki,Kazumasa Oda,1994,297653,42,7,1,0.626,0.00344,0.813,0.000877,0.679,-3.145,0.0307,113.542,4,0.528,東京テディベア -初音ミク「マジカルミライ 2014」Live-,0.9866103329779243
ピカ☆ンチ LIFE IS HARD だけど HAPPY (2002) ,PIKA☆NCHI,PIKA☆NCHI,PIKA☆NCHI,ARASHI,2002-10-17,290330,40,2,1,0.544,0.00066,0.959,0,0.134,-4.186,0.159,104.987,4,0.461,人生リセットボタン,0.9971263731088823
劇場版 空の境界/第一章 俯瞰風景 (2007) ,oblivious,oblivious,Seventh Heaven,Kalafina,2009-03-04,262493,31,4,0,0.503,0.152,0.857,1.41e-06,0.666,-5.639,0.0601,124.998,4,0.301,裏表ラバーズ -MIKUNOPOLIS in LOS ANGELES Live-,0.980097818041858
デビルマン DEVILMAN (2004) ,光の中で,光の中で,細雪,WagakkiBand,2018-11-14,277100,14,7,1,0.446,0.00212,0.942,0.00149,0.272,-2.854,0.0505,195.05,4,0.601,脳漿炸裂ガール 2015ver.,0.9977174060387571
電池が切れるまで (2004) ,ひまわり,ひまわり,STRAY SHEEP,Kenshi Yonezu,2020-08-05,242026,35,11,0,0.537,0.00116,0.874,0,0.375,-6.277,0.0517,92.924,4,0.707,ピースサイン,0.9950804005833914,千両役者,0.9704208568339454,厨病激発ボーイ,0.9947405179385831
"キューティ・ブロンド/ハッピーMAX (キューティ・ブロンド2) Legally Blonde 2: Red, White & Blonde (2003) ",We Can,"We Can (From ""One Piece"")","Covers, Vol. 25",PelleK,2016-09-12,150666,43,7,1,0.493,0.00035,0.958,0.00276,0.353,-5.164,0.182,179.951,4,0.556,聖槍爆裂ボーイ,0.9987609547914055
ひとりぼっちの君に (1998) ,太陽のグラヴィティー,太陽のグラヴィティー,CRAVING,Fayray,2013-09-11,245120,17,6,0,0.622,0.0416,0.972,0.00113,0.325,-1.83,0.0336,128.047,4,0.775,新宝島,0.9951547416301028,サウダージ,0.9965610418590245,あの娘シークレット,0.9972770916112665,乙女解剖,0.9985109136496172,劣等上等 feat. 鏡音リン・レン,0.9931390625625582,右肩の蝶,0.9898421605316166,Touch You - 田村ver.,0.9996364303545262
メメント Memento (2000) ,Something in the Air,Something in the Air,Something in the Air,Rock Mafia,2020-10-28,189621,45,11,0,0.586,0.00468,0.838,0,0.17,-5.55,0.0762,123.122,4,0.584,ナンセンス文学,0.9956949180828938,ハウトゥー世界征服,0.9966318050316221
あいのうた (2005) ,プレゼント,プレゼント,オメガリズム,UPLIFT SPICE,2009-08-12,167373,18,6,1,0.467,0.0354,0.976,0.0129,0.329,-2.164,0.115,160.099,4,0.648,メランコリック,0.9915029520810026
アイアン・イーグル Iron Eagle (1986) ,One Vision,One Vision,A Kind Of Magic,Queen,1986-06-02,310666,33,2,1,0.472,0.0793,0.859,0.000202,0.645,-11.866,0.181,119.989,4,0.322,planet tree,0.9799696602788371,メルト -MIKU EXPO 2014 in INDONESIA Live-,0.9838184176974456,深海少女 -初音ミク「マジカルミライ 2014」Live-,0.9947954114989256
ビルと動物園 (2008) ,あたらしい朝,あたらしい朝,あたらしい朝,Ryukku to Soine Gohan,2020-10-02,201958,25,6,0,0.57,0.0349,0.912,0,0.315,-4.395,0.0287,98.0,4,0.815,あの頃のラブソングは捨てて,0.9951383088694226,Children Record,0.9993508036098253,パンダヒーロー(カバー) feat.赤飯,0.9897297371520845
よい子の味方 (2004) ,天下無敵の愛,天下無敵の愛,大好き ~My Moments Best~,Noriko Sakai,2007-09-19,255581,3,2,1,0.591,0.0746,0.894,0,0.0908,-4.934,0.0389,152.982,4,0.758,フィクション,0.9970756785944386,金曜日のおはよう -another story-,0.9970107902888424
警視庁捜査一課9係 (2007) ,ジャスミン,ジャスミン,「劇場版 ツバサ・クロニクル 鳥カゴの国の姫君」主題歌 アムリタ,Yui Makino,2005-08-18,247666,23,4,1,0.611,0.133,0.767,0,0.351,-5.895,0.0255,101.999,4,0.806,可愛くなりたい feat.成海聖奈(CV:雨宮天),0.9949771906022665
ADブギ (1991) ,ほっとけないよ,ほっとけないよ,ほっとけないよ,Seishiro Kusunose,1991,259933,41,5,1,0.64,0.0777,0.877,0.00255,0.371,-6.704,0.0303,128.517,4,0.803,日曜日の秘密 feat.濱中翠・成海聖奈(CV:Gero・雨宮天),0.9972500944322986
大好き！五つ子6 (2004) ,雨上がりの急な坂道,雨上がりの急な坂道,Sweet Noodle Pop,Little by Little,2005,274600,10,7,1,0.639,0.0134,0.831,2.11e-06,0.111,-3.626,0.0273,127.065,4,0.469,世界は恋に落ちている,0.998932332439072
Yoshi最新作 翼の折れた天使たち (2006) ,RESISTANCE,RESISTANCE,RESISTANCE,PhatCap!,2020-01-08,207428,15,1,1,0.638,0.00986,0.869,0.0205,0.321,-2.555,0.112,140.052,4,0.389,ラブホイッスル,0.9992416982740497
整形美人。 (2002) ,アシンメトリー,アシンメトリー,No title-,Reol,2016-03-18,255814,46,6,0,0.511,0.00168,0.906,0.0035,0.0891,-2.009,0.0883,184.012,4,0.469,カワキヲアメク,0.9980271197056506,不完全モノクローグ,0.9908216307177139,イノコリ先生,0.993803405223188
3年B組金八先生 第4シリーズ (1995) ,スタートライン,スタートライン,中央突破,ITOWOKASHI,2017-06-21,220293,17,2,1,0.521,0.00111,0.923,2.49e-05,0.172,-2.776,0.106,124.905,4,0.527,夜もすがら君想ふ,0.9974877720384059
URAMI ～怨み～ Bruiser (2000) ,Take on Me,Take on Me,Hunting High and Low,a-ha,1985-06-01,225280,84,6,0,0.573,0.018,0.902,0.00125,0.0928,-7.638,0.054,84.412,4,0.876,いかないで,0.99012629693059
お仕事です！ (1998) ,まかせなさい,まかせなさい,ベストだぜ!!,Ulfuls,2001-04-28,241040,21,5,1,0.611,0.00549,0.91,0,0.0992,-4.931,0.0338,126.985,4,0.625,STAY TUNE,0.9987226758845987,帝国少女,0.9962366589630958
きらきら研修医 (2007) ,CHU-LIP,CHU-LIP,LOVE PiECE,Ai Otsuka,2007-09-26,235600,29,9,1,0.679,0.109,0.927,6.66e-06,0.0753,-2.94,0.0543,132.909,4,0.864,ロマンチシズム,0.9971296770306997,え?あぁ、そう。,0.9960635427788477
バツ彼 (2004) ,恋の嵐,恋の嵐,REQUEST (30th Anniversary Edition),Mariya Takeuchi,1987-08-12,277506,31,7,1,0.406,0.5,0.651,3.31e-05,0.0894,-5.573,0.041,86.382,4,0.725,再教育 feat.ぐるたみん (カバー),0.9885196920099936
ONE PIECE ワンピース THE MOVIE エピソード オブ チョッパー プラス 冬に咲く、奇跡の桜 (2008) ,またね,またね,緑黄色社会,Ryokuoushoku Shakai,2018-07-13,257720,41,5,1,0.647,0.0202,0.921,0,0.156,-2.883,0.0786,101.945,4,0.451,地球最後の告白を feat.GUMI,0.9932568453217749,Uncrushable,0.993151119549393
松本清張スペシャル「指」 (2006) ,Yesterday,Yesterday,Yesterday,Piper Rockelle,2021-08-20,138586,57,8,1,0.685,0.292,0.783,1.74e-06,0.0785,-3.071,0.0669,183.977,4,0.65,真っ青,0.9910772198737239,群青,0.9964874406094942,独りんぼエンヴィー feat.luz(カバー),0.9973084388244406
アヒルと鴨のコインロッカー (2007) ,Blowin' In The Wind,Blowin' In The Wind,Another Brick (Guitar Versions),Casper Esmann,2021-09-10,188000,39,4,1,0.341,0.182,0.626,0.871,0.121,-11.877,0.0337,170.459,4,0.919,灰色と青 (+菅田将暉) - 米津玄師,0.9722989743511189
どんど晴れ (2007) ,ダイジョウブ,ダイジョウブ,Daijoubu,Girls2,2019-06-26,195600,11,1,0,0.682,0.0114,0.972,0,0.36,-2.864,0.039,130.017,4,0.886,ハルジオン,0.998338343979981,秒針を噛む,0.9977414759930878,クリームソーダとシャンデリア,0.9964011828662751,ウミユリ海底譚,0.9926724346150911
ゾイド新世紀/ゼロ (2001) ,NO FUTURE,NO FUTURE,THE BEAUTiFUL PEOPLE,SiM,2016-04-06,209880,26,5,1,0.55,0.000239,0.961,0,0.365,-2.531,0.0843,96.063,4,0.772,嗚呼、素晴らしきニャン生,0.9955815185184443
王様のレストラン (1995) ,Precious Junk,Precious Junk,un-balanced,Ken Hirai,1995-07-07,328466,14,8,1,0.674,0.0611,0.903,0,0.0982,-5.43,0.031,124.364,4,0.836,ドラマ,0.9977697933857135,神のまにまに,0.998174090288071
おせん (2008) ,踊れ,踊れ,獄,Butaotome,2019-08-12,167026,1,6,0,0.593,0.0226,0.962,1.32e-05,0.0755,-2.888,0.123,154.122,4,0.853,ラストダンス,0.9971056600242437,花瓶に触れた,0.9907289651931006,シリョクケンサ (feat.GUMI),0.9974563038411158,アウトサイダー,0.9980440558836785
ナースマンがゆく (2004) ,自分のために,自分のために,BLACK TRAIN,Tsuyoshi Nagabuchi,2017-08-16,319666,4,0,1,0.686,0.181,0.927,0,0.0599,-3.845,0.0519,142.981,4,0.686,ジェットコースターラブ,0.9976882883259387,レディーレ,0.9970129259059398
アイアン・イーグル Iron Eagle (1986) ,One Vision,One Vision,A Kind Of Magic,Queen,1986-06-02,310666,33,2,1,0.472,0.0793,0.859,0.000202,0.645,-11.866,0.181,119.989,4,0.322,planet tree,0.9799696602788371,メルト -MIKU EXPO 2014 in INDONESIA Live-,0.9838184176974456,深海少女 -初音ミク「マジカルミライ 2014」Live-,0.9947954114989256
伝染歌 (2007) ,僕の花,僕の花,僕の花,Michiko Goi,2007-08-22,250213,3,5,1,0.614,0.889,0.192,6.51e-05,0.113,-10.353,0.0326,79.902,4,0.369,ハロ/ハワユ,0.9906380376720825
交渉人～THE NEGOTIATIOR～ (2008) ,黄金魂,黄金魂,湘南乃風 〜JOKER〜,Shonan No Kaze,2009-04-08,331760,37,10,0,0.563,0.0232,0.961,0,0.247,-2.981,0.115,141.989,4,0.581,火炎,0.9975790174786732,ロキ,0.9976836231632091,失敗作少女,0.9947104518239007
ストーカー 逃げきれぬ愛 (1997) ,The Other Side of Love,The Other Side of Love,Written In Scars,Jack Savoretti,2015-09-18,253984,24,9,0,0.561,0.000919,0.965,0.00711,0.0496,-6.53,0.072,111.987,4,0.621,天樂,0.9952793843088591
乱歩R (2004) ,願い,願い,AMUSIC,sumika,2021-03-03,315866,58,2,1,0.554,0.0473,0.804,0,0.236,-5.957,0.0291,91.004,4,0.739,おおかみは赤ずきんに恋をした,0.9971077405112864
ラスト・ブラッド Blood: The Last Vampire (2009) ,I am xxx,I am xxx,THE GREAT VACATION VOL.1 ~SUPER BEST OF GLAY~,GLAY,2009-06-10,266720,28,10,1,0.464,0.00101,0.965,2.07e-06,0.421,-4.402,0.0988,127.523,4,0.52,春を告げる,0.9962014535590005,残響,0.9981281503672392
アンフェア Unfair (2006) ,Faith,Faith,Future,Jordan Feliz,2018-03-23,222626,46,0,0,0.564,0.115,0.693,0,0.149,-6.521,0.0294,90.01,4,0.346,ローリンガール,0.9886722938948166
フーリガン Hooligans (Green Street Hooligans) (2005) ,One Blood,One Blood,Stash House 10,Various Artists,2011-08-23,212950,49,8,1,0.6,0.00175,0.838,0,0.106,-7.671,0.272,163.376,4,0.64,おこちゃま戦争,0.996212524196558
代表取締役刑事 (1990) ,孤独のRunaway,孤独のRunaway,MARS,B'z,1991-05-29,301049,46,4,0,0.453,0.187,0.922,0,0.366,-3.907,0.12,110.019,4,0.536,チルドレンレコード,0.9932617752524762
ビー・バップ・ハイスクール BE-BOP-HIGHSCHOOL (2004) ,B・BLUE,B・BLUE,BEAT EMOTION,BOØWY,1986-11-08,237093,52,6,0,0.549,0.0135,0.965,7.03e-06,0.0774,-5.271,0.0612,166.474,4,0.562,セツナトリップ,0.997428705135733,ワガママで誤魔化さないで,0.9976797288864059
フレディVSジェイソン Freddy vs. Jason (2003) ,When Darkness Falls,When Darkness Falls,The End of Heartache (Special Edition),Killswitch Engage,2004-05-03,232546,44,8,1,0.437,0.000421,0.952,0.00335,0.248,-3.433,0.0769,89.996,4,0.332,Pretender,0.9955175750428871,アゲイン,0.9968663164722313,オレンジ,0.9948695315271601,ハイスクール [ANIME SIDE] -Alternative-,0.9983437346805841,FLY HIGH!!,0.9941394581186278
大奥 第一章 (2004) ,愛と欲望の日々,愛と欲望の日々,愛と欲望の日々/LONELY WOMAN,サザンオールスターズ,2004-11-24,266600,41,7,0,0.604,0.00895,0.907,0,0.153,-3.473,0.0319,123.93,4,0.764,千本桜 duet with 梶裕貴 feat. Koma’n,0.9973523477132847,Touch You,0.9991784879842784
ひとりぼっちの君に (1998) ,太陽のグラヴィティー,太陽のグラヴィティー,CRAVING,Fayray,2013-09-11,245120,17,6,0,0.622,0.0416,0.972,0.00113,0.325,-1.83,0.0336,128.047,4,0.775,新宝島,0.9951547416301028,サウダージ,0.9965610418590245,あの娘シークレット,0.9972770916112665,乙女解剖,0.9985109136496172,劣等上等 feat. 鏡音リン・レン,0.9931390625625582,右肩の蝶,0.9898421605316166,Touch You - 田村ver.,0.9996364303545262
おせん (2008) ,踊れ,踊れ,獄,Butaotome,2019-08-12,167026,1,6,0,0.593,0.0226,0.962,1.32e-05,0.0755,-2.888,0.123,154.122,4,0.853,ラストダンス,0.9971056600242437,花瓶に触れた,0.9907289651931006,シリョクケンサ (feat.GUMI),0.9974563038411158,アウトサイダー,0.9980440558836785
ヤ・ク・ソ・ク (2005) ,"Love,Again","Love,Again","Love, Again","10,000 Promises.",2005-04-01,270133,1,5,1,0.604,0.0362,0.881,2.08e-06,0.0779,-3.965,0.0351,98.084,4,0.59,東京テディベア,0.9987113059821138
ウルトラマンメビウス (2006) ,ウルトラマンメビウス,ウルトラマンメビウス,ウルトラマン Jazz Vocal,奥土居美可,2017-06-14,408280,9,0,1,0.632,0.25,0.735,0,0.113,-4.806,0.0309,102.006,4,0.37,小さな恋のうた - cover ver.,0.9958721788233761
遠山金志郎美容室 (1994) ,真夏の恋,真夏の恋,Anohi Anotoki,Kazumasa Oda,1994,311853,17,0,1,0.563,0.212,0.894,0.000135,0.362,-3.735,0.115,96.663,4,0.716,ギガンティックO.T.N,0.9932271131264777
エボリューション Evolution (2001) ,Out with a Bang,Out with a Bang,Out with a Bang,NVDES,2021-09-20,145402,34,2,1,0.653,0.00523,0.929,0.00741,0.369,-5.378,0.324,120.001,4,0.56,サントラ,0.9898917698284131,右に曲ガール(カバー),0.9918442718840316
海猿 EVOLUTION UMIZARU EVOLUTION (2005) ,OCEAN,OCEAN,OCEAN,Zzz.,2021-05-07,134000,31,10,0,0.529,0.203,0.682,0,0.0864,-6.369,0.0513,159.003,4,0.397,Gangsta's Paradise,0.9924620866922222
